"id","publishDate","category","size","price","region","court","bailiff","period","ends","href","address","pricePerMeter"
"17405","18 февруари 2021 г. в 16:00 часа","Земеделска земя","1472.00","600.00","с. Горно Белево","гр. Стара Загора","Маргарита Любомирова Димитрова","от 06.03.2021 до 06.04.2021","07.04.2021 09:00","https://sales.bcpea.org/properties/17405","Маргарита Любомирова Димитрова","0.4076086956521739"
"17403","18 февруари 2021 г. в 15:55 часа","Земеделска земя","1141.00","456.00","с. Горно Белево","гр. Стара Загора","Маргарита Любомирова Димитрова","от 06.03.2021 до 06.04.2021","07.04.2021 09:00","https://sales.bcpea.org/properties/17403","Маргарита Любомирова Димитрова","0.39964943032427697"
"16970","12 февруари 2021 г. в 14:23 часа","Къща","75.00","52264.00","гр. Смолян","гр. Смолян","Петко Иванов Мачкърски","от 06.03.2021 до 06.04.2021","07.04.2021 10:00","https://sales.bcpea.org/properties/16970","УЛ. ТРАКИЯ № 58","696.8533333333334"
"16904","11 февруари 2021 г. в 17:09 часа","Парцел","640.00","4304.00","с. Голям извор","гр. Ловеч","Велислав Любомиров Петров","от 06.03.2021 до 06.04.2021","07.04.2021 14:00","https://sales.bcpea.org/properties/16904","Велислав Любомиров Петров","6.725"
"16903","11 февруари 2021 г. в 17:04 часа","Къща","1162.00","56240.00","с. Голям извор","гр. Ловеч","Велислав Любомиров Петров","от 06.03.2021 до 06.04.2021","07.04.2021 14:00","https://sales.bcpea.org/properties/16903","Велислав Любомиров Петров","48.399311531841654"
"16288","4 февруари 2021 г. в 14:21 часа","Парцел","3543.00","35208.00","гр. Тетевен","гр. Ловеч","Велислав Любомиров Петров","от 06.03.2021 до 06.04.2021","07.04.2021 14:00","https://sales.bcpea.org/properties/16288","местността 'Самарджийско'","9.937341236240474"
"16173","3 февруари 2021 г. в 16:25 часа","Парцел с къща","978.00","20000.00","с. Добревци","гр. Ловеч","Румен Йорданов Димитров","от 06.03.2021 до 06.04.2021","07.04.2021 14:00","https://sales.bcpea.org/properties/16173","Румен Йорданов Димитров","20.449897750511248"
"15621","28 януари 2021 г. в 14:28 часа","Търговски имот","1064.00","12960.00","с. Орешене","гр. Ловеч","Велислав Любомиров Петров","от 06.03.2021 до 06.04.2021","07.04.2021 14:00","https://sales.bcpea.org/properties/15621","ул. 'Трети март'","12.180451127819548"
"17640","22 февруари 2021 г. в 10:18 часа","Парцел","1090.00","6200.00","с. Брястово","гр. Хасково","Захари Георгиев Запрянов","от 05.03.2021 до 05.04.2021","06.04.2021 11:10","https://sales.bcpea.org/properties/17640","Захари Георгиев Запрянов","5.6880733944954125"
"17639","22 февруари 2021 г. в 10:13 часа","Парцел","1152.00","872.00","с. Елена","гр. Хасково","Захари Георгиев Запрянов","от 05.03.2021 до 05.04.2021","06.04.2021 10:00","https://sales.bcpea.org/properties/17639","Захари Георгиев Запрянов","0.7569444444444444"
"17540","19 февруари 2021 г. в 13:53 часа","Земеделска земя","5333.33","8464.00","с. Дебрене","гр. Добрич","Лучия Тасева Тасева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17540","Лучия Тасева Тасева","1.58700099187562"
"17499","19 февруари 2021 г. в 12:06 часа","Парцел","860.00","34560.00","с. Бял извор","гр. Стара Загора","Маргарита Любомирова Димитрова","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17499","Маргарита Любомирова Димитрова","40.18604651162791"
"17316","17 февруари 2021 г. в 15:28 часа","Земеделски имот","9000.00","25280.00","с. Калековец","гр. Пловдив","Бойка Георгиева Андреева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17316","село Калековец местност „Златанова могила“ ","2.8088888888888888"
"17315","17 февруари 2021 г. в 15:25 часа","Земеделски имот","12493.00","35120.00","с. Калековец","гр. Пловдив","Бойка Георгиева Андреева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17315","село Калековец местност „Златанова могила“","2.811174257584247"
"17302","17 февруари 2021 г. в 13:54 часа","Склад","11469.00","57144.24","с. Йовково","гр. Добрич","Слави Русев Сербезов","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17302","С.ЙОВКОВО","4.982495422443107"
"17298","17 февруари 2021 г. в 13:15 часа","Етаж от къща","127.00","51696.00","гр. Хисаря","гр. Пловдив","Бойка Георгиева Андреева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17298","град Хисаря област Пловдив квартал Момина баня ул. Розова долина №18","407.0551181102362"
"17208","16 февруари 2021 г. в 12:47 часа","Парцел","0.00","418500.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/17208","ул.Строител","Infinity"
"17170","16 февруари 2021 г. в 09:56 часа","Земеделски имот","2180.00","410.40","с. Дълбок дол","гр. Ловеч","Румен Йорданов Димитров","от 05.03.2021 до 05.04.2021","06.04.2021 14:00","https://sales.bcpea.org/properties/17170","М.БРЯЗА","0.18825688073394495"
"16882","11 февруари 2021 г. в 14:10 часа","Земеделски имот","12094.00","9696.00","с. Близнаци","гр. Варна","Людмил Станев Станев","от 05.03.2021 до 05.04.2021","06.04.2021 16:30","https://sales.bcpea.org/properties/16882","с. Близнаци м-ст Емешенлията","0.8017198610881429"
"16820","11 февруари 2021 г. в 10:17 часа","Други","6.49","5014.80","гр. Рудозем","гр. Смолян","Тодор Стефанов Витанов","от 05.03.2021 до 05.04.2021","06.04.2021 15:00","https://sales.bcpea.org/properties/16820","Тодор Стефанов Витанов","772.6964560862866"
"16815","11 февруари 2021 г. в 10:12 часа","Други","10.33","5760.72","гр. Рудозем","гр. Смолян","Тодор Стефанов Витанов","от 05.03.2021 до 05.04.2021","06.04.2021 15:00","https://sales.bcpea.org/properties/16815","местност 'Авлията'","557.6689254598258"
"16809","11 февруари 2021 г. в 10:08 часа","Други","12.15","5923.44","гр. Рудозем","гр. Смолян","Тодор Стефанов Витанов","от 05.03.2021 до 05.04.2021","06.04.2021 15:00","https://sales.bcpea.org/properties/16809","Тодор Стефанов Витанов","487.5259259259259"
"16789","10 февруари 2021 г. в 16:37 часа","Парцел","9800.00","43200.00","с. Изворско","гр. Варна","Людмил Станев Станев","от 05.03.2021 до 05.04.2021","06.04.2021 16:15","https://sales.bcpea.org/properties/16789","с.  Изворско м-ср Локвата","4.408163265306122"
"16764","10 февруари 2021 г. в 14:38 часа","Магазин","122.00","119643.20","гр. Варна","гр. Варна","Людмил Станев Станев","от 05.03.2021 до 05.04.2021","06.04.2021 16:00","https://sales.bcpea.org/properties/16764","бул. Вл. Варненчик 194","980.6819672131147"
"16729","10 февруари 2021 г. в 12:06 часа","Земеделски имот","6003.00","1095.33","с. Константиново","гр. Варна","Людмил Станев Станев","от 05.03.2021 до 05.04.2021","06.04.2021 15:45","https://sales.bcpea.org/properties/16729","с. Константиново м-ст Караманачмасъ","0.182463768115942"
"16709","10 февруари 2021 г. в 10:46 часа","Производствен имот","3117.00","6508.80","с. Ломница","гр. Добрич","Лучия Тасева Тасева","от 05.03.2021 до 05.04.2021","06.04.2021 09:30","https://sales.bcpea.org/properties/16709","Лучия Тасева Тасева","2.0881616939364775"
"16705","10 февруари 2021 г. в 10:40 часа","Производствен имот","3967.00","7905.60","с. Ломница","гр. Добрич","Лучия Тасева Тасева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/16705","Лучия Тасева Тасева","1.9928409377363248"
"16698","10 февруари 2021 г. в 10:01 часа","Земеделска земя","15003.00","22320.00","с. Земенци","гр. Добрич","Лучия Тасева Тасева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/16698","Лучия Тасева Тасева","1.4877024595080983"
"16649","9 февруари 2021 г. в 16:53 часа","Парцел с къща","927.00","30000.00","гр. Шумен","гр. Шумен","Даниела Жечева Златева","от 05.03.2021 до 05.04.2021","06.04.2021 09:00","https://sales.bcpea.org/properties/16649","местност ПОД МАНАСТИРА","32.362459546925564"
